"","V1","V2","V3"
"218",-492.801197137263,11.251,0.40725
"219",-495.734800900495,12.501,0.40725
"220",-498.117206452813,13.751,0.40725
"221",-499.863901928052,15.001,0.40725
"222",-501.13876148031,16.251,0.40725
"223",-502.177209852902,17.501,0.40725
"224",-502.919030193961,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-290.282337592092,1.251,0.4385
"227",-415.76682679492,2.501,0.4385
"228",-467.978246290787,3.751,0.4385
"229",-475.679704953613,5.001,0.4385
"230",-479.078287580385,6.251,0.4385
"231",-482.031835165206,7.501,0.4385
"232",-486.038675965316,8.751,0.4385
"233",-490.115310328433,10.001,0.4385
"234",-493.373907253736,11.251,0.4385
"235",-495.976808548503,12.501,0.4385
"236",-497.718236009068,13.751,0.4385
"237",-499.105211187476,15.001,0.4385
"238",-500.223086144679,16.251,0.4385
"239",-501.144321182775,17.501,0.4385
"240",-501.856357359038,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-300.661881172795,1.251,0.46975
"243",-423.483832300326,2.501,0.46975
"244",-465.812803030195,3.751,0.46975
"245",-481.194822377811,5.001,0.46975
"246",-479.030246724454,6.251,0.46975
"247",-482.694643160783,7.501,0.46975
"248",-486.924245605403,8.751,0.46975
"249",-490.481849727478,10.001,0.46975
"250",-493.285185269642,11.251,0.46975
"251",-495.542469001585,12.501,0.46975
"252",-497.103015115872,13.751,0.46975
"253",-498.133761036689,15.001,0.46975
"254",-499.100741219145,16.251,0.46975
"255",-499.891390252256,17.501,0.46975
"256",-500.38155893738,18.751,0.46975
