"","V1","V2","V3"
"218",-506.56872045869,11.251,0.40725
"219",-506.56872045869,12.501,0.40725
"220",-506.56872045869,13.751,0.40725
"221",-506.56872045869,15.001,0.40725
"222",-506.56872045869,16.251,0.40725
"223",-506.56872045869,17.501,0.40725
"224",-506.56872045869,18.751,0.40725
"225",-506.56872045869,0.001,0.4385
"226",-300.451780956822,1.251,0.4385
"227",-442.657254180988,2.501,0.4385
"228",-496.735982076662,3.751,0.4385
"229",-506.889410544913,5.001,0.4385
"230",-506.56872045869,6.251,0.4385
"231",-506.56872045869,7.501,0.4385
"232",-506.56872045869,8.751,0.4385
"233",-506.56872045869,10.001,0.4385
"234",-506.56872045869,11.251,0.4385
"235",-506.56872045869,12.501,0.4385
"236",-506.56872045869,13.751,0.4385
"237",-506.56872045869,15.001,0.4385
"238",-506.56872045869,16.251,0.4385
"239",-506.56872045869,17.501,0.4385
"240",-506.56872045869,18.751,0.4385
"241",-506.56872045869,0.001,0.46975
"242",-313.305794608601,1.251,0.46975
"243",-451.007307520056,2.501,0.46975
"244",-494.524412875971,3.751,0.46975
"245",-505.961307385888,5.001,0.46975
"246",-506.56872045869,6.251,0.46975
"247",-506.56872045869,7.501,0.46975
"248",-506.56872045869,8.751,0.46975
"249",-506.56872045869,10.001,0.46975
"250",-506.56872045869,11.251,0.46975
"251",-506.56872045869,12.501,0.46975
"252",-506.56872045869,13.751,0.46975
"253",-506.56872045869,15.001,0.46975
"254",-506.56872045869,16.251,0.46975
"255",-506.56872045869,17.501,0.46975
"256",-506.56872045869,18.751,0.46975
