"","V1","V2","V3"
"624",-270.898259238186,7.885,0.0556875
"625",-271.859789232,8.01,0.0556875
"626",-272.306229219477,8.135,0.0556875
"627",-273.338104712116,8.26,0.0556875
"628",-273.690065009765,8.385,0.0556875
"629",-274.642586091819,8.51,0.0556875
"630",-276.900180727675,8.635,0.0556875
"631",-278.459851332292,8.76,0.0556875
"632",-281.630784589338,8.885,0.0556875
"633",-284.049048712096,9.01,0.0556875
"634",-286.817739117012,9.135,0.0556875
"635",-289.710502153484,9.26,0.0556875
"636",-287.670559796594,9.385,0.0556875
"637",-290.984406055036,9.51,0.0556875
"638",-292.137506658675,9.635,0.0556875
"639",-296.536651510397,9.76,0.0556875
"640",-300.651491484857,9.885,0.0556875
"641",-552.620422318571,0.01,0.0635
"642",-552.620422318571,0.135,0.0635
"643",-552.620422318571,0.26,0.0635
"644",-552.620422318571,0.385,0.0635
"645",-552.620422318571,0.51,0.0635
"646",-552.620422318571,0.635,0.0635
"647",-552.620422318571,0.76,0.0635
"648",-552.620422318571,0.885,0.0635
"649",-552.620422318571,1.01,0.0635
"650",-552.620422318571,1.135,0.0635
"651",-552.620422318571,1.26,0.0635
"652",-552.620422318571,1.385,0.0635
"653",-552.620422318571,1.51,0.0635
"654",-552.620422318571,1.635,0.0635
"655",-552.620422318571,1.76,0.0635
"656",-552.620422318571,1.885,0.0635
